grid_limit_kw,seed,window,experiment,hours,policy,risk_weight,tail_tiebreak,hourly_sample_count,total_loss_eur,total_accounted_loss_eur,total_actual_expense_eur,total_operating_cost_eur,total_grid_cost_eur,total_battery_cost_eur,total_shortage_cost_eur,total_inventory_adjustment_eur,mean_hourly_loss_eur,var_hourly_loss_eur,cvar_hourly_loss_eur,upper_tail_equivalent_hours,total_ens_kwh,eens_kwh_per_hour,lolp,total_grid_import_kwh,peak_grid_import_kw,total_curtailment_kwh,total_throughput_kwh,total_solve_seconds,max_residual,hours_with_loss,hours_with_physical_override,total_physical_override_kwh,perfect_foresight_loss_eur,regret_eur
2.5,99,summer,seed_repeat,24,stochastic,0.0,True,24,7.562790015153402,7.562790015153402,6.875985145557536,6.875985145557536,6.77518783158812,0.10079731396941591,0.0,0.6868048695958645,0.31511625063139176,0.6396315789473684,0.6396315789473684,2.3999999999999995,0.0,0.0,0.0,39.296235349694655,2.5,1.03515625,10.079731396941675,6.587231099954806,2.8643754035329045e-14,20,0,0.0,7.356652168996725,0.20613784615667718
2.5,99,summer,seed_repeat,24,cvar_0.5,0.5,True,24,7.594433758656188,7.594433758656188,6.907628889060323,6.907628889060323,6.818126275592096,0.0895026134682271,0.0,0.6868048695958644,0.31643473994400784,0.6396315789473684,0.6396315789473684,2.3999999999999995,0.0,0.0,0.0,39.48319003450882,2.5,1.2799944196428577,8.950261346822803,6.2920346995815635,4.329869796038111e-14,20,0,0.0,7.356652168996725,0.2377815896594635
2.5,42,summer,stress,48,perfect_foresight,0.0,True,48,21.271897421442176,21.271897421442176,20.577547421442173,20.577547421442176,20.422945512681785,0.1546019087603859,0.0,0.69435,0.44316452961337865,0.6396315789473684,0.6396315789473684,4.799999999999999,0.0,0.0,0.0,117.41683150103879,2.5,0.0,15.460190876038787,0.0380822999868541,2.664535259100376e-15,48,0,0.0,21.271897421442176,0.0
2.5,42,summer,stress,48,deterministic,0.0,True,48,46.714831762579095,46.714831762579095,20.046278964262463,45.9948317625791,19.890875498163133,0.1554034660993286,25.94855279831664,0.7200000000000009,0.9732256617203978,2.5469383068067746,4.699636202176132,4.799999999999999,2.5948552798316635,0.05405948499649299,0.1875,114.68377132452102,2.5,0.0,15.540346609933032,1.6865407001459949,2.0650148258027912e-14,48,15,7.796379698217591,21.271897421442176,25.44293434113692
2.5,42,summer,stress,48,stochastic,0.0,True,48,56.54498496582035,56.54498496582035,19.98057578613281,55.82498496582035,19.81859107142857,0.1619847147042398,35.84440917968753,0.7200000000000002,1.1780205201212572,3.1207031250000035,6.459977213541669,4.799999999999999,3.5844409179687533,0.07467585245768237,0.1875,113.72791350446428,2.5,0.0,16.198471470424103,13.530589600442909,1.652011860642233e-12,48,18,13.08759595586417,21.271897421442176,35.27308754437817
2.5,42,summer,stress,48,cvar_0.5,0.5,True,48,48.96906368153342,48.96906368153342,20.073511923720883,48.249063681533414,19.91064416497916,0.1628677587417206,28.175551757812535,0.7200000000000002,1.020188826698613,2.4800781250000044,5.591448221161737,4.799999999999999,2.8175551757812536,0.05869906616210945,0.16666666666666666,114.49932470229723,2.5,0.0,16.286775874172218,16.11276079970412,1.7545964681175974e-12,48,18,11.328181421893554,21.271897421442176,27.697166260091244
2.5,42,summer,pure_cvar_ties,24,perfect_foresight,0.0,True,24,7.356652168996725,7.356652168996725,6.6623021689967095,6.662302168996724,6.542696905838816,0.1196052631578935,1.3322676295501878e-14,0.6943500000000004,0.3065271737081969,0.6396315789473684,0.6396315789473684,2.3999999999999995,1.3322676295501878e-15,5.551115123125783e-17,0.0,38.31560444078948,2.5,8.881784197001252e-16,11.960526315789473,0.0435640999348834,1.3322676295501878e-15,20,0,2.1094237467877974e-15,7.356652168996725,0.0
2.5,42,summer,pure_cvar_ties,24,stochastic,0.0,True,24,7.63615119388292,7.63615119388292,6.941801193882919,6.94180119388292,6.8374199479870335,0.10438124589588599,0.0,0.6943499999999999,0.3181729664117883,0.6396315789473684,0.6396315789473684,2.3999999999999995,0.0,0.0,0.0,39.60200907619584,2.5,1.364425223214286,10.438124589588693,6.322763499920255,4.329869796038111e-14,20,0,2.220446049250313e-16,7.356652168996725,0.2794990248861957
2.5,42,summer,pure_cvar_ties,24,cvar_0.5,0.5,True,24,7.613535448154077,7.613535448154077,6.919185448154075,6.919185448154077,6.827231727267387,0.0919537208866883,0.0,0.6943499999999998,0.31723064367308657,0.6396315789473684,0.6396315789473684,2.3999999999999995,0.0,0.0,0.0,39.53832005183858,2.5,1.364425223214286,9.195372088668938,5.7615753003628924,4.329869796038111e-14,20,0,2.220446049250313e-16,7.356652168996725,0.25688327915735254
2.5,42,summer,pure_cvar_ties,24,cvar_1_raw,1.0,False,24,7.733952286643122,7.733952286643122,7.050991061314173,7.050991061314175,6.989311237444197,0.061679823869976697,0.0,0.6829612253289474,0.3222480119434634,0.6396315789473684,0.6396315789473684,2.3999999999999995,0.0,0.0,0.0,40.29716828264509,2.5,2.2152343749999996,6.1679823869977675,6.298343899776226,7.716587684392096e-07,20,0,0.0,7.356652168996725,0.3773001176463975
2.5,42,summer,pure_cvar_ties,24,cvar_1,1.0,True,24,7.733921151157919,7.733921151157919,7.039571151157918,7.039571151157919,6.977295271725696,0.0622758794322215,0.0,0.69435,0.32224671463157994,0.6396315789473684,0.6396315789473684,2.3999999999999995,0.0,0.0,0.0,40.237035140979856,2.5,2.2152343749999996,6.227587943222232,10.23233100073412,4.440892098500626e-13,20,0,2.4180657476335914e-13,7.356652168996725,0.3772689821611941
